Provincia,Partido,Localidad,Tecnologia,Link Indec,Accesos
BUENOS AIRES,Leandro N. Alem,Leandro N. Alem,WIRELESS,6462050,65.0
BUENOS AIRES,Leandro N. Alem,Vedia,ADSL,6462060,814.0
BUENOS AIRES,Leandro N. Alem,Vedia,DIAL UP,6462060,1.0
BUENOS AIRES,Leandro N. Alem,Vedia,FIBRA OPTICA,6462060,11.0
BUENOS AIRES,Leandro N. Alem,Vedia,SATELITAL,6462060,1.0
BUENOS AIRES,Leandro N. Alem,Vedia,WIRELESS,6462060,1167.0
BUENOS AIRES,Lincoln,Arenaza,FIBRA OPTICA,6469010,293.0
BUENOS AIRES,Lincoln,Bayauca,Otros,6469020,1.0
BUENOS AIRES,Lincoln,Bayauca,WIRELESS,6469020,43.0
BUENOS AIRES,Lincoln,Carlos Salas,WIRELESS,6469040,123.0
BUENOS AIRES,Lincoln,Coronel Martínez de Hoz  (Ap. Kilómetro 322),ADSL,6469050,290.0
BUENOS AIRES,Lincoln,Coronel Martínez de Hoz  (Ap. Kilómetro 322),Otros,6469050,16.0
BUENOS AIRES,Lincoln,El Triunfo,DIAL UP,6469060,1.0
BUENOS AIRES,Lincoln,El Triunfo,FIBRA OPTICA,6469060,10.0
BUENOS AIRES,Lincoln,Las Toscas,ADSL,6469070,330.0
BUENOS AIRES,Lincoln,Lincoln,ADSL,6469080,703.0
BUENOS AIRES,Lincoln,Lincoln,CABLEMODEM,6469080,9227.0
BUENOS AIRES,Lincoln,Lincoln,DIAL UP,6469080,38.0
BUENOS AIRES,Lincoln,Lincoln,FIBRA OPTICA,6469080,65.0
BUENOS AIRES,Lincoln,Lincoln,Otros,6469080,1.0
BUENOS AIRES,Lincoln,Pasteur,SATELITAL,6469090,2.0
BUENOS AIRES,Lincoln,Pasteur,WIRELESS,6469090,461.0
BUENOS AIRES,Lincoln,Roberts,DIAL UP,6469100,1.0
BUENOS AIRES,Lincoln,Roberts,FIBRA OPTICA,6469100,699.0
BUENOS AIRES,Lobería,Licenciado Matienzo,WIRELESS,6476020,21.0
BUENOS AIRES,Lobería,Lobería,ADSL,6476030,634.0
BUENOS AIRES,Lobería,Lobería,DIAL UP,6476030,5.0
BUENOS AIRES,Lobería,Lobería,FIBRA OPTICA,6476030,1497.0
BUENOS AIRES,Lobería,Lobería,Otros,6476030,15.0
BUENOS AIRES,Lobería,Lobería,SATELITAL,6476030,1.0
BUENOS AIRES,Lobería,Lobería,WIRELESS,6476030,701.0
BUENOS AIRES,Lobería,Pieres,WIRELESS,6476040,14.0
BUENOS AIRES,Lobería,San Manuel,FIBRA OPTICA,6476050,377.0
BUENOS AIRES,Lobería,San Manuel,WIRELESS,6476050,139.0
BUENOS AIRES,Lobos,Antonio Carboni,ADSL,6483010,2.0
BUENOS AIRES,Lobos,Antonio Carboni,DIAL UP,6483010,1.0
BUENOS AIRES,Lobos,Antonio Carboni,FIBRA OPTICA,6483010,127.0
BUENOS AIRES,Lobos,Antonio Carboni,Otros,6483010,156.0
BUENOS AIRES,Lobos,Antonio Carboni,WIRELESS,6483010,101.0
BUENOS AIRES,Lobos,Elvira,FIBRA OPTICA,6483020,66.0
BUENOS AIRES,Lobos,Elvira,WIRELESS,6483020,72.0
BUENOS AIRES,Lobos,Lobos,ADSL,6483040,587.0
BUENOS AIRES,Lobos,Lobos,CABLEMODEM,6483040,6.0
BUENOS AIRES,Lobos,Lobos,DIAL UP,6483040,10.0
BUENOS AIRES,Lobos,Lobos,FIBRA OPTICA,6483040,3758.0
BUENOS AIRES,Lobos,Lobos,WIRELESS,6483040,1366.0
BUENOS AIRES,Lobos,Salvador María,ADSL,6483050,87.0
BUENOS AIRES,Lobos,Salvador María,FIBRA OPTICA,6483050,446.0
BUENOS AIRES,Lobos,Salvador María,WIRELESS,6483050,289.0
BUENOS AIRES,Lomas De Zamora,Banfield,ADSL,6490010,163.0
BUENOS AIRES,Lomas De Zamora,Banfield,CABLEMODEM,6490010,60152.0
BUENOS AIRES,Lomas De Zamora,Banfield,DIAL UP,6490010,77.0
BUENOS AIRES,Lomas De Zamora,Banfield,FIBRA OPTICA,6490010,10588.0
BUENOS AIRES,Lomas De Zamora,Banfield,Otros,6490010,101.0
BUENOS AIRES,Lomas De Zamora,Banfield,SATELITAL,6490010,1.0
BUENOS AIRES,Lomas De Zamora,Llavallol,ADSL,6490010,21.0
BUENOS AIRES,Lomas De Zamora,Llavallol,CABLEMODEM,6490010,6966.0
BUENOS AIRES,Lomas De Zamora,Llavallol,DIAL UP,6490010,32.0
BUENOS AIRES,Lomas De Zamora,Llavallol,FIBRA OPTICA,6490010,7258.0
BUENOS AIRES,Lomas De Zamora,Llavallol,Otros,6490010,3.0
BUENOS AIRES,Lomas De Zamora,Llavallol,WIRELESS,6490010,2.0
BUENOS AIRES,Lomas De Zamora,Lomas De Zamora,ADSL,6490010,290.0
BUENOS AIRES,Lomas De Zamora,Lomas De Zamora,CABLEMODEM,6490010,34847.0
BUENOS AIRES,Lomas De Zamora,Lomas De Zamora,DIAL UP,6490010,109.0
BUENOS AIRES,Lomas De Zamora,Lomas De Zamora,FIBRA OPTICA,6490010,13196.0
BUENOS AIRES,Lomas De Zamora,Lomas De Zamora,Otros,6490010,192.0
BUENOS AIRES,Lomas De Zamora,Lomas De Zamora,SATELITAL,6490010,2.0
BUENOS AIRES,Lomas De Zamora,Lomas De Zamora,WIRELESS,6490010,2348.0
BUENOS AIRES,Lomas De Zamora,Temperley,ADSL,6490010,10.0
BUENOS AIRES,Lomas De Zamora,Temperley,CABLEMODEM,6490010,24699.0
BUENOS AIRES,Lomas De Zamora,Temperley,DIAL UP,6490010,19.0
BUENOS AIRES,Lomas De Zamora,Temperley,FIBRA OPTICA,6490010,9321.0
BUENOS AIRES,Lomas De Zamora,Temperley,Otros,6490010,50.0
BUENOS AIRES,Lomas De Zamora,Temperley,SATELITAL,6490010,2.0
BUENOS AIRES,Lomas De Zamora,Turdera,ADSL,6490010,11.0
BUENOS AIRES,Lomas De Zamora,Turdera,CABLEMODEM,6490010,2370.0
BUENOS AIRES,Lomas De Zamora,Turdera,DIAL UP,6490010,20.0
BUENOS AIRES,Lomas De Zamora,Turdera,FIBRA OPTICA,6490010,7031.0
BUENOS AIRES,Lomas De Zamora,Turdera,Otros,6490010,1.0
BUENOS AIRES,Lomas De Zamora,Villa Centenario,CABLEMODEM,6490010,36.0
BUENOS AIRES,Lomas De Zamora,Villa Centenario,WIRELESS,6490010,300.0
BUENOS AIRES,Lomas De Zamora,Villa Fiorito,CABLEMODEM,6490010,483.0
BUENOS AIRES,Lomas De Zamora,Villa Fiorito,FIBRA OPTICA,6490010,1.0
BUENOS AIRES,Lomas De Zamora,Villa Fiorito,WIRELESS,6490010,666.0
BUENOS AIRES,Luján,Barrio Las Casuarinas,FIBRA OPTICA,6497060,208.0
BUENOS AIRES,Luján,Barrio Las Casuarinas,WIRELESS,6497060,25.0
BUENOS AIRES,Luján,Carlos Keen,WIRELESS,6497020,20.0
BUENOS AIRES,Luján,Cortines,ADSL,6497060,71.0
BUENOS AIRES,Luján,Cortines,FIBRA OPTICA,6497060,405.0
BUENOS AIRES,Luján,Cortines,WIRELESS,6497060,41.0
BUENOS AIRES,Luján,José María Jáuregui (Est. Jáuregui),ADSL,6497060,425.0
BUENOS AIRES,Luján,José María Jáuregui (Est. Jáuregui),CABLEMODEM,6497060,1098.0
BUENOS AIRES,Luján,José María Jáuregui (Est. Jáuregui),FIBRA OPTICA,6497060,2647.0
BUENOS AIRES,Luján,José María Jáuregui (Est. Jáuregui),WIRELESS,6497060,20.0
BUENOS AIRES,Luján,Lezica y Torrezuri,WIRELESS,6497060,38.0
BUENOS AIRES,Luján,Luján,ADSL,6497060,1681.0
BUENOS AIRES,Luján,Luján,Cablemodem,6497060,14223.0
BUENOS AIRES,Luján,Luján,DIAL UP,6497060,36.0
BUENOS AIRES,Luján,Luján,FIBRA OPTICA,6497060,12724.0
BUENOS AIRES,Luján,Luján,SATELITAL,6497060,1.0
BUENOS AIRES,Luján,Luján,WIRELESS,6497060,1348.0
BUENOS AIRES,Luján,Olivera,FIBRA OPTICA,6497070,5.0
BUENOS AIRES,Luján,Olivera,WIRELESS,6497070,42.0
BUENOS AIRES,Luján,Open Door  (Est. Dr. Domingo Cabred),ADSL,6497060,190.0
BUENOS AIRES,Luján,Open Door  (Est. Dr. Domingo Cabred),CABLEMODEM,6497060,259.0
BUENOS AIRES,Luján,Open Door  (Est. Dr. Domingo Cabred),DIAL UP,6497060,4.0
BUENOS AIRES,Luján,Open Door  (Est. Dr. Domingo Cabred),WIRELESS,6497060,49.0
BUENOS AIRES,Luján,OTROS,WIRELESS,Sin Datos,42.0
BUENOS AIRES,Luján,Torres,ADSL,6497090,99.0
BUENOS AIRES,Luján,Torres,WIRELESS,6497090,21.0
BUENOS AIRES,Magdalena,General Mansilla  (Est. Bartolomé Bavio),CABLEMODEM,6505020,544.0
BUENOS AIRES,Magdalena,General Mansilla  (Est. Bartolomé Bavio),FIBRA OPTICA,6505020,354.0
BUENOS AIRES,Magdalena,General Mansilla  (Est. Bartolomé Bavio),WIRELESS,6505020,114.0
BUENOS AIRES,Magdalena,Magdalena,ADSL,6505040,604.0
BUENOS AIRES,Magdalena,Magdalena,DIAL UP,6505040,1.0
BUENOS AIRES,Magdalena,Magdalena,FIBRA OPTICA,6505040,3131.0
BUENOS AIRES,Magdalena,Magdalena,WIMAX,6505040,437.0
BUENOS AIRES,Magdalena,Magdalena,WIRELESS,6505040,199.0
BUENOS AIRES,Magdalena,Vieytes,FIBRA OPTICA,6505060,28.0
BUENOS AIRES,Magdalena,Vieytes,WIRELESS,6505060,84.0
BUENOS AIRES,Maipú,Las Armas,ADSL,6511010,90.0
BUENOS AIRES,Maipú,Las Armas,WIRELESS,6511010,54.0
BUENOS AIRES,Maipú,Maipú,ADSL,6511020,518.0
BUENOS AIRES,Maipú,Maipú,DIAL UP,6511020,7.0
BUENOS AIRES,Maipú,Maipú,Otros,6511020,1100.0
BUENOS AIRES,Maipú,Maipú,WIRELESS,6511020,20.0
BUENOS AIRES,Maipú,Santo Domingo,SATELITAL,6511030,1.0
BUENOS AIRES,Maipú,Santo Domingo,WIRELESS,6511030,7.0
BUENOS AIRES,Malvinas Argentinas,Area De Promocion El Triángulo,ADSL,6515010,101.0
BUENOS AIRES,Malvinas Argentinas,Area De Promocion El Triángulo,FIBRA OPTICA,6515010,110.0
BUENOS AIRES,Malvinas Argentinas,Grand Bourg,ADSL,6515010,477.0
BUENOS AIRES,Malvinas Argentinas,Grand Bourg,CABLEMODEM,6515010,6901.0
BUENOS AIRES,Malvinas Argentinas,Grand Bourg,FIBRA OPTICA,6515010,8104.0
BUENOS AIRES,Malvinas Argentinas,Grand Bourg,Otros,6515010,1.0
BUENOS AIRES,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,ADSL,6515010,232.0
BUENOS AIRES,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,CABLEMODEM,6515010,3622.0
BUENOS AIRES,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,FIBRA OPTICA,6515010,3.0
BUENOS AIRES,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,Otros,6515010,1.0
BUENOS AIRES,Malvinas Argentinas,Ingeniero Adolfo Sourdeaux,WIRELESS,6515010,110.0
BUENOS AIRES,Malvinas Argentinas,Ingeniero Pablo Nogués,ADSL,6515010,25.0
BUENOS AIRES,Malvinas Argentinas,Ingeniero Pablo Nogués,CABLEMODEM,6515010,3148.0
BUENOS AIRES,Malvinas Argentinas,Ingeniero Pablo Nogués,DIAL UP,6515010,3.0
BUENOS AIRES,Malvinas Argentinas,Ingeniero Pablo Nogués,FIBRA OPTICA,6515010,1889.0
BUENOS AIRES,Malvinas Argentinas,Ingeniero Pablo Nogués,Otros,6515010,3.0
BUENOS AIRES,Malvinas Argentinas,Ingeniero Pablo Nogués,WIRELESS,6515010,1.0
BUENOS AIRES,Malvinas Argentinas,Los Polvorines,ADSL,6515010,129.0
BUENOS AIRES,Malvinas Argentinas,Los Polvorines,CABLEMODEM,6515010,6667.0
BUENOS AIRES,Malvinas Argentinas,Los Polvorines,DIAL UP,6515010,23.0
BUENOS AIRES,Malvinas Argentinas,Los Polvorines,FIBRA OPTICA,6515010,6525.0
BUENOS AIRES,Malvinas Argentinas,Los Polvorines,Otros,6515010,5.0
BUENOS AIRES,Malvinas Argentinas,Los Polvorines,SATELITAL,6515010,1.0
BUENOS AIRES,Malvinas Argentinas,Los Polvorines,WIRELESS,6515010,1.0
BUENOS AIRES,Malvinas Argentinas,Malvinas Argentinas,CABLEMODEM,6515010,1248.0
BUENOS AIRES,Malvinas Argentinas,Malvinas Argentinas,FIBRA OPTICA,6515010,2.0
BUENOS AIRES,Malvinas Argentinas,Malvinas Argentinas,SATELITAL,6515010,1.0
BUENOS AIRES,Malvinas Argentinas,Malvinas Argentinas,WIRELESS,6515010,14.0
BUENOS AIRES,Malvinas Argentinas,Tortuguitas,ADSL,6515010,1040.0
BUENOS AIRES,Malvinas Argentinas,Tortuguitas,CABLEMODEM,6515010,3482.0
BUENOS AIRES,Malvinas Argentinas,Tortuguitas,DIAL UP,6515010,1.0
BUENOS AIRES,Malvinas Argentinas,Tortuguitas,FIBRA OPTICA,6515010,48.0
BUENOS AIRES,Malvinas Argentinas,Tortuguitas,OTROS,6515010,7047.0
BUENOS AIRES,Malvinas Argentinas,Villa De Mayo,ADSL,6515010,20.0
BUENOS AIRES,Malvinas Argentinas,Villa De Mayo,CABLEMODEM,6515010,3563.0
BUENOS AIRES,Malvinas Argentinas,Villa De Mayo,DIAL UP,6515010,3.0
BUENOS AIRES,Malvinas Argentinas,Villa De Mayo,FIBRA OPTICA,6515010,2684.0
BUENOS AIRES,Malvinas Argentinas,Villa De Mayo,Otros,6515010,5.0
BUENOS AIRES,Malvinas Argentinas,Villa De Mayo,WIRELESS,6515010,22.0
BUENOS AIRES,Mar Chiquita,Coronel Vidal,ADSL,6518010,3.0
BUENOS AIRES,Mar Chiquita,Coronel Vidal,CABLEMODEM,6518010,1607.0
BUENOS AIRES,Mar Chiquita,Coronel Vidal,FIBRA OPTICA,6518010,284.0
BUENOS AIRES,Mar Chiquita,Coronel Vidal,WIRELESS,6518010,118.0
BUENOS AIRES,Mar Chiquita,General Pirán,DIAL UP,6518020,1.0
BUENOS AIRES,Mar Chiquita,General Pirán,FIBRA OPTICA,6518020,750.0
BUENOS AIRES,Mar Chiquita,General Pirán,WIRELESS,6518020,44.0
BUENOS AIRES,Mar Chiquita,La Armonía,WIRELESS,6518030,101.0
BUENOS AIRES,Mar Chiquita,La Caleta,WIRELESS,6518020,157.0
BUENOS AIRES,Mar Chiquita,Mar de Cobo,ADSL,6518050,158.0
BUENOS AIRES,Mar Chiquita,Mar de Cobo,DIAL UP,6518050,1.0
BUENOS AIRES,Mar Chiquita,Mar de Cobo,FIBRA OPTICA,6518050,1439.0
BUENOS AIRES,Mar Chiquita,Santa Clara del Mar,ADSL,6518060,1617.0
BUENOS AIRES,Mar Chiquita,Santa Clara del Mar,CABLEMODEM,6518060,1965.0
BUENOS AIRES,Mar Chiquita,Santa Clara del Mar,FIBRA OPTICA,6518060,2113.0
BUENOS AIRES,Mar Chiquita,Santa Clara del Mar,WIRELESS,6518060,558.0
BUENOS AIRES,Mar Chiquita,Vivoratá,FIBRA OPTICA,6518070,15.0
BUENOS AIRES,Mar Chiquita,Vivoratá,WIRELESS,6518070,303.0
BUENOS AIRES,Marcos Paz,Marcos Paz,ADSL,6525020,1031.0
BUENOS AIRES,Marcos Paz,Marcos Paz,CABLEMODEM,6525020,8750.0
BUENOS AIRES,Marcos Paz,Marcos Paz,DIAL UP,6525020,10.0
BUENOS AIRES,Marcos Paz,Marcos Paz,FIBRA OPTICA,6525020,3954.0
BUENOS AIRES,Marcos Paz,Marcos Paz,Otros,6525020,3.0
BUENOS AIRES,Marcos Paz,Marcos Paz,SATELITAL,6525020,1.0
BUENOS AIRES,Marcos Paz,Marcos Paz,WIRELESS,6525020,12.0
BUENOS AIRES,Mercedes,Gowland,FIBRA OPTICA,6532010,5.0
BUENOS AIRES,Mercedes,Gowland,WIRELESS,6532010,101.0
BUENOS AIRES,Mercedes,Jorge Born,WIRELESS,6532030,5.0
BUENOS AIRES,Mercedes,Mercedes,ADSL,6532020,879.0
BUENOS AIRES,Mercedes,Mercedes,Cablemodem,6532020,6267.0
BUENOS AIRES,Mercedes,Mercedes,DIAL UP,6532020,58.0
BUENOS AIRES,Mercedes,Mercedes,FIBRA OPTICA,6532020,4520.0
BUENOS AIRES,Mercedes,Mercedes,SATELITAL,6532020,3.0
BUENOS AIRES,Mercedes,Mercedes,WIRELESS,6532020,1596.0
BUENOS AIRES,Merlo,Libertad,ADSL,6539010,22.0
BUENOS AIRES,Merlo,Libertad,CABLEMODEM,6539010,12097.0
BUENOS AIRES,Merlo,Libertad,DIAL UP,6539010,12.0
BUENOS AIRES,Merlo,Libertad,FIBRA OPTICA,6539010,16228.0
BUENOS AIRES,Merlo,Libertad,Otros,6539010,12.0
BUENOS AIRES,Merlo,Libertad,SATELITAL,6539010,1.0
BUENOS AIRES,Merlo,Libertad,WIRELESS,6539010,1763.0
BUENOS AIRES,Merlo,Mariano Acosta,ADSL,6539010,1818.0
BUENOS AIRES,Merlo,Mariano Acosta,CABLEMODEM,6539010,7957.0
BUENOS AIRES,Merlo,Mariano Acosta,FIBRA OPTICA,6539010,8676.0
BUENOS AIRES,Merlo,Mariano Acosta,WIRELESS,6539010,5.0
BUENOS AIRES,Merlo,Merlo,ADSL,6539010,180.0
BUENOS AIRES,Merlo,Merlo,CABLEMODEM,6539010,38354.0
BUENOS AIRES,Merlo,Merlo,DIAL UP,6539010,66.0
BUENOS AIRES,Merlo,Merlo,FIBRA OPTICA,6539010,26684.0
BUENOS AIRES,Merlo,Merlo,Otros,6539010,52.0
BUENOS AIRES,Merlo,Merlo,SATELITAL,6539010,1.0
BUENOS AIRES,Merlo,Merlo,WIRELESS,6539010,1374.0
BUENOS AIRES,Merlo,OTROS,FIBRA OPTICA,Sin Datos,1.0
BUENOS AIRES,Merlo,Pontevedra,ADSL,6539010,405.0
BUENOS AIRES,Merlo,Pontevedra,CABLEMODEM,6539010,4261.0
BUENOS AIRES,Merlo,Pontevedra,DIAL UP,6539010,2.0
BUENOS AIRES,Merlo,Pontevedra,FIBRA OPTICA,6539010,2907.0
BUENOS AIRES,Merlo,Pontevedra,Otros,6539010,2.0
BUENOS AIRES,Merlo,Pontevedra,WIRELESS,6539010,1273.0
BUENOS AIRES,Merlo,San Antonio De Padua,ADSL,6539010,4.0
BUENOS AIRES,Merlo,San Antonio De Padua,CABLEMODEM,6539010,7154.0
BUENOS AIRES,Merlo,San Antonio De Padua,DIAL UP,6539010,3.0
BUENOS AIRES,Merlo,San Antonio De Padua,FIBRA OPTICA,6539010,6110.0
BUENOS AIRES,Merlo,San Antonio De Padua,Otros,6539010,4.0
BUENOS AIRES,Merlo,San Antonio De Padua,WIRELESS,6539010,460.0
BUENOS AIRES,Monte,Abbott,FIBRA OPTICA,6547010,302.0
BUENOS AIRES,Monte,Abbott,WIRELESS,6547010,18.0
BUENOS AIRES,Monte,San Miguel del Monte  (Est. Monte),ADSL,6547020,563.0
BUENOS AIRES,Monte,San Miguel del Monte  (Est. Monte),CABLEMODEM,6547020,1917.0
BUENOS AIRES,Monte,San Miguel del Monte  (Est. Monte),DIAL UP,6547020,3.0
BUENOS AIRES,Monte,San Miguel del Monte  (Est. Monte),FIBRA OPTICA,6547020,4627.0
BUENOS AIRES,Monte,San Miguel del Monte  (Est. Monte),WIRELESS,6547020,367.0
BUENOS AIRES,Monte Hermoso,Balneario Sauce Grande,FIBRA OPTICA,6553010,829.0
BUENOS AIRES,Monte Hermoso,Monte Hermoso,ADSL,6553020,6.0
BUENOS AIRES,Monte Hermoso,Monte Hermoso,FIBRA OPTICA,6553020,6158.0
BUENOS AIRES,Moreno,Cuartel V,CABLEMODEM,6560010,1710.0
BUENOS AIRES,Moreno,Cuartel V,DIAL UP,6560010,3.0
BUENOS AIRES,Moreno,Cuartel V,FIBRA OPTICA,6560010,690.0
BUENOS AIRES,Moreno,Cuartel V,WIRELESS,6560010,128.0
BUENOS AIRES,Moreno,Francisco Alvarez,ADSL,6560010,596.0
BUENOS AIRES,Moreno,Francisco Alvarez,CABLEMODEM,6560010,5315.0
BUENOS AIRES,Moreno,Francisco Alvarez,DIAL UP,6560010,10.0
BUENOS AIRES,Moreno,Francisco Alvarez,FIBRA OPTICA,6560010,1170.0
BUENOS AIRES,Moreno,Francisco Alvarez,Otros,6560010,98.0
BUENOS AIRES,Moreno,Francisco Alvarez,WIRELESS,6560010,199.0
BUENOS AIRES,Moreno,La Reja,ADSL,6560010,4.0
BUENOS AIRES,Moreno,La Reja,CABLEMODEM,6560010,5787.0
BUENOS AIRES,Moreno,La Reja,DIAL UP,6560010,8.0
BUENOS AIRES,Moreno,La Reja,FIBRA OPTICA,6560010,2182.0
BUENOS AIRES,Moreno,La Reja,Otros,6560010,493.0
BUENOS AIRES,Moreno,La Reja,SATELITAL,6560010,1.0
BUENOS AIRES,Moreno,La Reja,WIRELESS,6560010,150.0
BUENOS AIRES,Moreno,Moreno,ADSL,6560010,78.0
BUENOS AIRES,Moreno,Moreno,Cablemodem,6560010,51539.0
BUENOS AIRES,Moreno,Moreno,DIAL UP,6560010,82.0
BUENOS AIRES,Moreno,Moreno,FIBRA OPTICA,6560010,19917.0
BUENOS AIRES,Moreno,Moreno,Otros,6560010,174.0
BUENOS AIRES,Moreno,Moreno,SATELITAL,6560010,2.0
BUENOS AIRES,Moreno,Moreno,WIRELESS,6560010,577.0
BUENOS AIRES,Moreno,Paso Del Rey,CABLEMODEM,6560010,7802.0
BUENOS AIRES,Moreno,Paso Del Rey,FIBRA OPTICA,6560010,2663.0
BUENOS AIRES,Moreno,Paso Del Rey,SATELITAL,6560010,3.0
BUENOS AIRES,Moreno,Paso Del Rey,WIRELESS,6560010,72.0
BUENOS AIRES,Moreno,Trujui,ADSL,6560010,40.0
BUENOS AIRES,Moreno,Trujui,CABLEMODEM,6560010,6545.0
BUENOS AIRES,Moreno,Trujui,DIAL UP,6560010,13.0
BUENOS AIRES,Moreno,Trujui,FIBRA OPTICA,6560010,13927.0
BUENOS AIRES,Moreno,Trujui,Otros,6560010,2.0
BUENOS AIRES,Moreno,Trujui,WIRELESS,6560010,110.0
BUENOS AIRES,Morón,Castelar,ADSL,6568010,6.0
BUENOS AIRES,Morón,Castelar,CABLEMODEM,6568010,18447.0
BUENOS AIRES,Morón,Castelar,FIBRA OPTICA,6568010,11993.0
BUENOS AIRES,Morón,Castelar,Otros,6568010,12.0
BUENOS AIRES,Morón,Castelar,WIRELESS,6568010,99.0
BUENOS AIRES,Morón,El Palomar,ADSL,6568010,27.0
BUENOS AIRES,Morón,El Palomar,CABLEMODEM,6568010,9774.0
BUENOS AIRES,Morón,El Palomar,DIAL UP,6568010,4.0
BUENOS AIRES,Morón,El Palomar,FIBRA OPTICA,6568010,4673.0
BUENOS AIRES,Morón,El Palomar,Otros,6568010,9.0
BUENOS AIRES,Morón,El Palomar,SATELITAL,6568010,1.0
BUENOS AIRES,Morón,El Palomar,WIRELESS,6568010,19.0
BUENOS AIRES,Morón,Haedo,ADSL,6568010,107.0
BUENOS AIRES,Morón,Haedo,CABLEMODEM,6568010,9791.0
BUENOS AIRES,Morón,Haedo,DIAL UP,6568010,97.0
BUENOS AIRES,Morón,Haedo,FIBRA OPTICA,6568010,15006.0
BUENOS AIRES,Morón,Haedo,Otros,6568010,7.0
BUENOS AIRES,Morón,Haedo,WIRELESS,6568010,33.0
BUENOS AIRES,Morón,Moron,ADSL,6568010,522.0
BUENOS AIRES,Morón,Moron,CABLEMODEM,6568010,21242.0
BUENOS AIRES,Morón,Moron,DIAL UP,6568010,68.0
BUENOS AIRES,Morón,Moron,FIBRA OPTICA,6568010,20400.0
BUENOS AIRES,Morón,Moron,Otros,6568010,18.0
BUENOS AIRES,Morón,Moron,SATELITAL,6568010,3.0
BUENOS AIRES,Morón,Moron,WIRELESS,6568010,19.0
BUENOS AIRES,Morón,Villa Sarmiento,ADSL,6568010,8.0
BUENOS AIRES,Morón,Villa Sarmiento,CABLEMODEM,6568010,4605.0
BUENOS AIRES,Morón,Villa Sarmiento,DIAL UP,6568010,19.0
BUENOS AIRES,Morón,Villa Sarmiento,FIBRA OPTICA,6568010,5057.0
BUENOS AIRES,Morón,Villa Sarmiento,WIRELESS,6568010,91.0
BUENOS AIRES,Navarro,José Juan Almeyra,WIRELESS,6574010,99.0
BUENOS AIRES,Navarro,Las Marianas,WIRELESS,6574020,214.0
BUENOS AIRES,Navarro,Navarro,ADSL,6574030,304.0
BUENOS AIRES,Navarro,Navarro,CABLEMODEM,6574030,1919.0
BUENOS AIRES,Navarro,Navarro,DIAL UP,6574030,2.0
BUENOS AIRES,Navarro,Navarro,FIBRA OPTICA,6574030,2094.0
BUENOS AIRES,Navarro,Navarro,SATELITAL,6574030,1.0
BUENOS AIRES,Navarro,Navarro,WIRELESS,6574030,128.0
BUENOS AIRES,Navarro,Villa Moll  (Est. Moll),FIBRA OPTICA,6574040,5.0
BUENOS AIRES,Navarro,Villa Moll  (Est. Moll),WIRELESS,6574040,185.0
BUENOS AIRES,Necochea,Claraz,WIRELESS,6581010,105.0
BUENOS AIRES,Necochea,Energía,WIRELESS,6581025,24.0
BUENOS AIRES,Necochea,Juan N. Fernández,ADSL,6581030,525.0
BUENOS AIRES,Necochea,Juan N. Fernández,SATELITAL,6581030,2.0
BUENOS AIRES,Necochea,Juan N. Fernández,WIRELESS,6581030,113.0
BUENOS AIRES,Necochea,Necochea - Quequén,ADSL,6581040,2444.0
BUENOS AIRES,Necochea,Necochea - Quequén,CABLEMODEM,6581040,3639.0
BUENOS AIRES,Necochea,Necochea - Quequén,DIAL UP,6581040,145.0
BUENOS AIRES,Necochea,Necochea - Quequén,FIBRA OPTICA,6581040,16374.0
BUENOS AIRES,Necochea,Necochea - Quequén,Otros,6581040,29.0
BUENOS AIRES,Necochea,Necochea - Quequén,SATELITAL,6581040,1.0
BUENOS AIRES,Necochea,Necochea - Quequén,WIRELESS,6581040,3316.0
BUENOS AIRES,Necochea,Nicanor Olivera  (Est. La Dulce),ADSL,6581050,1.0
BUENOS AIRES,Necochea,Nicanor Olivera  (Est. La Dulce),DIAL UP,6581050,2.0
BUENOS AIRES,Necochea,Nicanor Olivera  (Est. La Dulce),WIRELESS,6581050,776.0
BUENOS AIRES,Necochea,OTROS,WIRELESS,Sin Datos,16.0
BUENOS AIRES,Olavarría,Hinojo,ADSL,6595060,9.0
BUENOS AIRES,Olavarría,Hinojo,FIBRA OPTICA,6595060,118.0
BUENOS AIRES,Olavarría,Hinojo,SATELITAL,6595060,1.0
BUENOS AIRES,Olavarría,Hinojo,WIRELESS,6595060,1.0
BUENOS AIRES,Olavarría,Olavarría,ADSL,6595070,2675.0
BUENOS AIRES,Olavarría,Olavarría,CABLEMODEM,6595070,20176.0
BUENOS AIRES,Olavarría,Olavarría,DIAL UP,6595070,6.0
BUENOS AIRES,Olavarría,Olavarría,FIBRA OPTICA,6595070,3629.0
BUENOS AIRES,Olavarría,Olavarría,SATELITAL,6595070,5.0
BUENOS AIRES,Olavarría,Sierra Chica,CABLEMODEM,6595100,568.0
BUENOS AIRES,Olavarría,Sierras Bayas,ADSL,6595110,256.0
BUENOS AIRES,Olavarría,Sierras Bayas,DIAL UP,6595110,1.0
BUENOS AIRES,Olavarría,Villa Alfredo Fortabat,ADSL,6595120,110.0
BUENOS AIRES,OTROS,Otros,Otros,Sin Datos,24318.0
